num,word,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
3342,деморализованный,0,1,0,0,0,1,0,1,0,0
3343,демос,0,0,0,0,0,0,0,0,0,0
3344,логово,0,0,0,0,0,0,0,0,0,0
3345,отказ,0,1,0,0,0,0,0,0,0,0
3346,отказано,0,1,0,0,0,0,0,1,0,0
3347,наименование,0,0,0,0,0,0,0,0,0,0
3348,сектантский,0,0,0,0,0,0,0,0,0,0
3349,знаменатель,0,0,0,0,0,0,0,0,0,0
3350,обозначать,0,0,0,0,0,0,0,0,0,0
3351,денонсировать,0,1,1,0,1,0,0,0,0,0
3352,плотный,0,0,0,0,0,0,0,0,0,0
3353,плотность,0,0,0,0,0,0,0,0,0,0
3354,вмятина,0,0,0,0,0,0,0,0,0,0
3355,лечение зубов,0,0,0,0,0,1,0,0,0,0
3356,денонсация,0,1,1,0,1,1,0,0,0,0
3357,отрицать,0,1,1,0,0,0,0,0,0,0
3358,отрицающий,0,1,0,1,0,0,0,0,0,0
3359,дезодорант,0,0,0,0,0,0,0,0,0,0
3360,отходить,0,0,0,1,0,0,0,1,0,0
3361,вылетел,0,1,0,0,0,0,0,1,0,0
3362,отдел,0,0,0,0,0,0,0,0,0,0
3363,выезд,0,1,0,0,0,0,0,1,0,0
3364,зависеть,0,0,0,1,0,0,0,0,0,1
3365,зависимый,0,0,0,0,0,0,0,0,0,0
3366,зависимость,0,1,0,0,0,1,0,1,0,0
3367,зависимость,0,1,0,0,0,0,0,0,0,0
3368,зависимый,1,1,0,0,0,0,0,0,0,1
3369,изображать,0,0,0,0,0,0,0,0,0,0
3370,изображением,0,0,0,0,0,0,0,0,0,0
3371,истощение,0,0,0,0,0,0,0,0,0,0
3372,плачевный,0,1,1,0,1,1,0,1,0,0
3373,сожалеть,0,1,1,0,1,0,0,1,0,0
3374,развертывание,0,0,0,0,0,0,0,0,0,0
3375,депортировать,0,1,0,0,0,1,0,1,0,0
3376,депортация,0,1,1,0,0,1,0,1,0,0
3377,депозит,0,0,0,0,0,0,0,0,0,0
3378,депозитарий,0,0,0,0,0,0,0,0,0,0
3379,отложение,0,0,0,0,0,0,0,0,0,0
3380,депозитарий,0,0,0,0,0,0,0,0,0,1
3381,депо,0,0,0,0,0,0,0,0,0,0
3382,развращенный,0,1,1,1,1,1,0,1,0,0
3383,развращенность,0,1,1,0,1,0,0,0,0,0
3384,обесцениваться,0,1,1,0,1,0,0,0,0,0
3385,амортизируются,0,1,1,0,1,1,0,1,0,0
3386,амортизация,0,1,0,0,0,1,0,0,0,0
3387,нажимать,0,1,0,0,0,1,0,1,0,0
3388,подавленный,0,1,1,0,0,1,0,1,0,0
3389,унылый,0,1,0,0,1,0,0,1,0,0
3390,депрессия,0,1,0,0,0,0,0,1,0,0
3391,депрессивный,0,1,0,0,0,0,0,1,0,0
3392,лишение,0,1,1,0,1,1,0,1,0,0
3393,глубина,1,0,0,0,0,0,0,0,0,1
3394,заместитель,0,0,0,0,0,0,0,0,0,1
3395,пускать под откос,0,0,0,0,0,0,0,0,0,0
3396,ненормальный,0,1,1,0,1,1,0,0,0,0
3397,покинутый,0,1,0,0,0,0,0,0,0,0
3398,осмеяние,0,1,1,0,1,0,0,0,0,0
3399,вывод,0,0,0,0,0,0,0,0,0,0
3400,производная,0,0,0,0,0,0,0,0,0,0
3401,получать,0,0,0,0,0,0,0,0,0,0
3402,кожный,0,0,0,0,0,0,0,0,0,0
3403,дерматолог,0,0,0,0,0,0,0,0,0,1
3404,дерматология,0,0,0,0,0,0,0,0,0,0
3405,умаление,0,1,1,0,1,1,0,1,0,0
3406,уничижительный,0,1,1,0,1,1,0,1,0,0
3407,спуститься,0,0,0,0,0,0,0,0,0,0
3408,потомок,0,0,0,0,0,0,0,0,0,0
3409,потомок,0,0,0,0,0,0,0,0,0,0
3410,нисходящий,0,0,0,0,0,0,0,0,0,0
3411,спуск,0,0,0,0,0,1,0,1,0,0
3412,описывать,0,0,0,0,0,0,0,0,0,0
3413,описание,0,0,0,0,0,0,0,0,0,0
3414,описательный,1,0,0,0,0,0,0,0,0,0
3415,осквернение,0,1,1,0,1,1,0,1,0,0
3416,пустыня,0,1,1,0,1,1,0,1,0,0
3417,пустынный,0,1,1,0,1,1,0,1,0,0
3418,дезертирство,0,1,0,0,0,0,0,0,0,0
3419,заслуживать,1,0,1,1,0,0,0,0,0,1
3420,заслуженный,1,0,0,0,0,0,0,0,0,0
3421,заслуживающий,0,0,0,0,0,0,0,0,0,0
3422,дизайн,0,0,0,0,0,0,0,0,0,0
3423,назначать,0,0,0,0,0,0,0,0,0,0
3424,обозначение,0,0,0,0,0,0,0,0,0,1
3425,предназначенный,0,0,0,0,0,0,0,0,0,0
3426,дизайнер,1,0,0,0,0,0,0,0,0,0
3427,проектирование,0,0,0,0,0,0,0,0,0,0
3428,желательность,0,0,0,0,0,0,0,0,0,0
3429,желательный,1,0,0,0,0,0,0,0,0,0
3430,желая,1,0,0,0,0,0,0,0,0,0
3431,желающий,1,0,0,0,0,0,0,0,0,0
3432,воздерживаться,0,1,1,0,1,0,0,0,0,0
3433,стол,0,0,0,0,0,0,0,0,0,0
3434,запустение,0,1,0,0,0,1,0,1,0,0
3435,отчаяние,0,1,1,0,1,1,0,1,0,0
3436,отчаявшись,0,1,0,0,0,1,0,1,0,0
3437,отправка,0,0,0,0,0,0,0,0,0,0
3438,отчаянный,0,1,0,0,0,0,0,0,0,0
3439,отчаяние,0,0,0,0,0,0,0,0,0,0
3440,презренный,0,1,1,0,1,0,0,0,0,0
3441,презирать,0,1,1,0,1,0,0,0,0,0
3442,деспотический,0,1,0,0,0,1,0,0,0,0
3443,деспотизм,0,1,1,0,1,1,0,1,0,0
3444,десерт,0,0,0,0,0,0,0,0,0,0
3445,назначения,1,0,0,1,0,1,1,1,1,0
3446,предназначенный,0,0,0,1,0,0,0,0,0,0
3447,судьба,0,0,0,0,0,0,0,0,0,0
3448,лишенный,0,1,0,0,0,1,0,1,0,0
3449,разрушенный,0,1,1,0,0,1,0,1,0,0
3450,эсминец,0,1,1,0,0,1,0,0,0,0
3451,разрушающий,0,1,1,0,0,1,0,1,0,0
3452,уничтожение,0,1,1,0,0,0,0,0,0,0
3453,разрушительный,0,1,1,0,1,1,0,0,0,0
3454,отделять,0,0,0,0,0,0,0,0,0,0
3455,отдельный,0,0,0,0,0,0,0,0,0,0
3456,отряд,0,1,0,0,0,0,0,0,0,0
3457,подробно,0,0,0,0,0,0,0,0,0,0
3458,подробности,0,0,0,0,0,0,0,0,0,0
3459,задерживать,0,1,0,0,0,0,0,0,0,0
3460,задержанный,0,1,1,1,0,1,0,1,0,0
3461,обнаружить,1,0,0,0,0,0,0,0,0,0
3462,обнаруживаемый,0,0,0,0,0,0,0,0,0,0
3463,обнаружение,1,0,0,0,0,0,0,0,0,0
3464,детектив,0,0,0,0,0,0,0,0,0,0
3465,детектор,0,0,0,0,0,0,0,0,0,0
3466,задержание,0,1,0,0,0,0,0,1,0,0
3467,удерживать,0,0,0,0,0,0,0,0,0,0
3468,моющее средство,0,0,0,0,0,0,0,0,0,0
3469,ухудшаться,0,1,0,0,0,1,0,1,0,0
3470,ухудшилась,0,1,0,0,1,0,0,1,0,0
3471,ухудшение,0,1,1,0,1,1,0,1,0,0
3472,определяемая,0,0,0,0,0,0,0,0,0,0
3473,детерминированный,0,0,0,1,0,0,0,0,0,1
3474,определение,1,0,0,0,0,0,0,0,0,1
3475,определенный,1,0,0,0,0,0,0,0,0,0
3476,ненавидеть,0,1,1,0,1,0,0,0,0,0
3477,детонировать,0,1,0,0,0,1,0,0,1,0
3478,детонация,0,0,1,0,0,0,0,0,0,0
3479,объезд,0,0,0,0,0,0,0,0,0,0
3480,умалять,0,1,1,0,0,0,0,0,0,0
3481,ущерб,0,1,0,0,0,0,0,0,0,0
3482,вредный,0,1,0,0,0,0,0,0,0,0
3483,детрит,0,1,0,0,0,0,0,0,0,0
3484,двойка,0,0,0,0,0,0,0,0,0,0
3485,опустошать,0,1,1,0,0,1,0,1,0,0
3486,разрушительный,0,1,1,0,1,1,0,1,0,1
3487,опустошение,0,1,1,0,0,1,0,1,1,0
3488,развивать,1,0,0,1,0,0,0,0,0,0
3489,развивающийся,0,0,0,0,0,0,0,0,0,0
3490,развитие,0,0,0,0,0,0,0,0,0,0
3491,отклоняться,0,0,0,0,0,0,0,0,0,0
3492,отклонение,0,0,0,0,0,0,0,0,0,0
3493,отклонение,0,0,0,0,0,0,0,1,0,0
3494,устройство,0,0,0,0,0,0,0,0,0,0
3495,дьявол,0,1,1,1,1,1,0,1,0,0
3496,дьявольский,0,1,0,0,1,1,0,0,0,0
3497,хитрый,0,1,0,0,0,0,0,0,0,0
3498,разрабатывать,0,0,0,0,0,0,0,0,0,0
3499,лишенный,0,0,0,0,0,0,0,0,0,0
3500,передача,0,1,0,0,0,0,0,0,0,0
3501,передавать,0,0,0,0,0,0,0,0,0,0
3502,посвящать,0,0,0,0,0,0,0,0,0,0
3503,приверженец,0,0,0,0,0,0,0,0,0,0
3504,религиозный,1,0,0,0,0,0,0,0,0,1
3505,пожирать,0,1,0,0,0,0,0,0,0,0
3506,благочестивый,1,0,0,1,0,0,1,0,0,1
3507,роса,0,0,0,0,0,0,0,0,0,0
3508,правый,0,0,0,0,0,0,0,0,0,0
3509,ловкость,1,0,0,0,0,0,0,0,0,0
3510,декстроза,0,0,0,0,0,0,0,0,0,0
3511,дьявольский,0,1,1,0,1,1,0,0,0,0
3512,диагноз,0,1,0,1,0,1,0,0,0,1
3513,диагностический,0,0,0,0,0,0,0,0,0,0
3514,диагностика,0,0,0,0,0,0,0,0,0,0
3515,схема,0,0,0,0,0,0,0,0,0,0
3516,диск,0,0,0,0,0,0,0,0,0,0
3517,диалект,0,0,0,0,0,0,0,0,0,0
3518,диалектический,0,0,0,0,0,0,0,0,0,0
3519,диалог,0,0,0,0,0,0,0,0,0,0
3520,диаметр,0,0,0,0,0,0,0,0,0,0
3521,алмаз,1,0,0,0,0,0,1,0,0,0
3522,бриллианты,0,0,0,0,0,0,0,0,0,0
3523,подгузник,0,0,0,0,1,0,0,0,0,0
3524,диафрагма,0,0,0,0,0,0,0,0,0,0
3525,диарея,0,0,0,0,1,0,0,0,0,0
3526,дневник,1,0,0,0,0,0,1,0,0,1
3527,обличительная речь,0,1,1,0,1,0,0,0,0,0
3528,игра в кости,0,0,0,0,0,0,0,0,0,0
3529,дихотомический,0,0,0,0,0,0,0,0,0,0
3530,дихотомия,0,0,0,0,0,0,0,0,0,0
3531,диктовать,0,0,0,0,0,0,0,0,0,0
3532,диктант,0,0,0,0,0,0,0,0,0,0
3533,диктатор,0,1,0,0,0,1,0,0,0,0
3534,диктаторский,0,1,1,0,0,0,0,0,0,0
3535,диктатура,0,1,1,1,1,1,0,1,0,0
3536,дикция,0,0,0,0,0,0,0,0,0,0
3537,словарь,1,0,0,0,0,0,0,0,0,1
3538,изречение,0,0,0,0,0,0,0,0,0,1
3539,дидактический,1,0,0,0,0,0,0,0,0,0
3540,умереть,0,1,0,0,0,1,0,1,0,0
3541,диета,0,0,0,0,0,0,0,0,0,0
3542,диетический,1,0,0,1,0,0,0,0,0,0
3543,отличаться,0,0,0,0,0,0,0,0,0,0
3544,разница,0,0,0,0,0,0,0,0,0,0
3545,различия,0,0,0,0,0,0,0,0,0,0
3546,дифференциальный,0,0,0,0,0,0,0,0,0,1
3547,дифференциация,0,0,0,0,0,0,0,0,0,0
3548,иначе,0,0,0,0,0,0,0,0,1,0
3549,отличающихся,0,0,0,0,0,0,0,0,0,0
3550,трудно,0,0,0,0,0,1,0,0,0,0
3551,трудности,0,1,0,0,0,0,0,1,0,0
3552,трудность,0,1,1,0,0,1,0,1,0,0
3553,диффузный,0,0,0,0,0,0,0,0,0,0
3554,диффузия,0,0,0,0,0,0,0,0,0,0
3555,копать,0,0,0,0,0,0,0,0,0,0
3556,дайджест,0,0,0,0,0,0,0,0,0,0
3557,пищеварение,0,0,0,0,0,0,0,0,0,0
3558,цифра,0,0,0,0,0,0,0,0,0,1
3559,достойный,1,0,0,0,0,0,0,0,0,0
3560,достоинство,1,0,0,0,0,0,0,0,0,1
3561,отвлекаться,0,1,0,1,0,0,0,0,0,0
3562,роет,0,0,0,0,0,0,0,0,0,0
3563,дамба,0,0,0,0,0,1,0,0,0,0
3564,полуразрушенный,0,1,0,0,1,0,0,1,0,0
3565,расширение,0,0,0,0,0,0,0,0,0,0
3566,расширение,0,0,0,0,0,0,0,0,0,0
3567,дилемма,0,0,0,0,0,0,0,0,0,0
3568,усердие,1,0,0,0,0,0,0,0,0,1
3569,старательный,0,0,0,0,0,0,0,0,0,0
3570,разбавитель,0,0,0,0,0,0,0,0,0,0
3571,разбавлять,0,1,0,0,0,0,0,0,0,0
3572,разбавленный,0,0,0,0,0,0,0,0,0,0
3573,разведение,0,0,0,0,0,0,0,0,0,0
3574,дешевый,0,0,0,0,0,0,0,0,0,0
3575,измерение,0,0,0,0,0,0,0,0,0,0
3576,уменьшить,0,1,0,0,0,0,0,1,0,0
3577,уменьшенный,0,1,0,0,0,0,0,0,0,0
3578,уменьшение,0,0,0,0,0,0,0,0,0,0
3579,миниатюрный,0,0,0,0,0,0,0,0,0,0
3580,шум,0,1,0,0,0,0,0,0,0,0
3581,пообедать,0,0,0,0,0,0,0,0,0,0
3582,обедающий,0,0,0,0,0,0,0,0,0,0
3583,ужин,1,0,0,0,0,0,0,0,0,0
3584,динозавр,0,0,0,0,0,1,0,0,0,0
3585,вмятина,0,0,0,0,0,0,0,0,0,0
3586,епархиальный,0,0,0,0,0,0,0,0,0,0
3587,епархия,0,0,0,0,0,0,0,0,0,0
3588,диорама,0,0,0,0,0,0,0,0,0,0
3589,падение,0,0,0,0,0,0,0,0,0,0
3590,диплом,0,0,0,0,0,0,0,0,0,0
3591,дипломатия,1,0,0,1,0,0,0,0,0,1
3592,дипломат,0,0,0,0,0,0,0,0,0,0
3593,дипломатический,1,0,0,0,0,0,0,0,0,1
3594,ужасный,0,1,0,0,1,1,0,1,1,0
3595,направленный,0,0,0,0,0,0,0,0,0,0
3596,направление,0,0,0,0,0,0,0,0,0,0
3597,непосредственно,0,0,0,0,0,0,0,0,0,0
3598,директор,1,0,0,0,0,0,0,0,0,1
3599,каталог,0,0,0,0,0,0,0,0,0,0
3600,грязь,0,1,0,0,1,0,0,0,0,0
3601,грязный,0,1,0,0,1,0,0,0,0,0
3602,инвалидности,0,1,0,0,0,0,0,1,0,0
3603,запрещать,0,1,0,0,0,1,0,1,0,0
3604,отключен,0,1,0,0,0,1,0,1,0,0
3605,недостаток,0,0,0,0,0,0,0,0,0,0
3606,недовольный,0,1,0,0,0,0,0,0,0,0
3607,не соглашаться,0,1,1,0,0,0,0,0,0,0
3608,неприятный,0,0,0,0,0,0,0,0,0,0
3609,несогласия,0,1,1,0,0,0,0,1,0,0
3610,разногласие,0,1,1,0,0,0,0,1,0,0
3611,запрещать,0,0,0,0,0,0,0,0,0,0
3612,запрещено,0,1,1,0,1,1,0,1,0,0
3613,исчезать,0,0,0,0,0,1,0,0,0,0
3614,исчезновение,0,0,0,0,0,0,0,0,0,0
3615,исчезновение,0,0,0,0,0,0,0,0,0,0
3616,разочаровывать,0,1,1,0,1,0,0,1,0,0
3617,разочарованный,0,1,1,0,1,0,0,1,0,0
3618,неутешительный,0,1,0,0,0,0,0,1,0,0
3619,разочарование,0,1,0,0,1,0,0,1,0,0
3620,неодобрение,0,1,0,0,0,0,0,1,0,0
3621,не одобрять,0,1,1,0,1,1,0,1,0,0
3622,одобрял,0,1,1,0,0,0,0,1,0,0
3623,неодобрительно,0,1,1,0,1,0,0,1,0,0
3624,разоружать,0,0,0,0,0,0,0,0,0,0
3625,смятение,0,0,0,0,0,0,0,0,0,0
3626,катастрофа,0,1,1,0,1,1,0,1,1,0
3627,гибельный,0,1,1,0,0,1,0,1,0,0
3628,распускать,0,0,0,0,0,0,0,0,0,0
3629,неверие,0,0,0,0,0,0,0,0,0,0
3630,не верить,0,1,0,0,0,0,0,0,0,0
3631,выплачивать,0,0,0,0,0,0,0,0,0,0
3632,выплаты,0,0,0,0,0,0,0,0,0,0
3633,диск,0,0,0,0,0,0,0,0,0,0
3634,отбрасываются,0,0,0,0,0,0,0,0,0,0
3635,отбрасывает,0,1,0,0,0,0,0,0,0,0
3636,разглядеть,0,0,0,0,0,0,0,0,0,0
3637,заметный,0,0,0,0,0,0,0,0,0,0
3638,проницательный,0,0,0,0,0,0,0,0,0,0
3639,проницательность,0,0,0,0,0,0,0,0,0,0
3640,разряд,0,1,0,0,0,0,0,0,0,0
3641,ученик,0,0,0,0,0,0,0,0,0,1
3642,дисциплина,0,1,0,0,0,1,0,0,0,0
3643,отказываться,0,1,1,0,1,0,0,0,0,1
3644,отказ,0,0,0,0,0,0,0,0,0,0
3645,раскрывать,0,0,0,0,0,0,0,0,0,0
3646,раскрытый,0,0,0,0,0,0,0,0,0,1
3647,раскрытие,0,0,0,0,0,0,0,0,0,0
3648,обесцвечивание,0,1,0,0,1,0,0,0,0,0
3649,обесцвеченными,0,1,0,0,1,0,0,1,0,0
3650,дискомфорт,0,1,0,0,0,0,0,1,0,0
3651,отключать,0,1,0,0,0,0,0,1,0,0
3652,отключен,0,1,0,0,0,0,0,1,0,0
3653,отключение,0,1,0,0,0,0,0,0,0,0
3654,недовольство,0,1,1,0,1,1,0,1,0,0
3655,прекращение,0,0,0,0,0,0,0,0,0,0
3656,прекращать,0,1,0,0,0,0,0,0,0,0
3657,разрыв,0,1,0,0,1,1,0,1,0,0
3658,прерывистый,0,0,0,0,0,0,0,0,0,0
3659,разлад,0,1,1,0,1,0,0,0,0,0
3660,скидка,0,0,0,0,0,0,0,0,0,0
3661,со скидкой,0,0,0,0,0,0,0,0,0,0
3662,отговаривать,0,1,0,0,0,1,0,1,0,0
3663,обескураженный,0,0,0,0,0,0,0,0,0,0
3664,уныние,0,1,0,0,0,0,0,0,0,0
3665,речь,0,0,0,0,0,0,0,0,0,0
3666,обнаружить,0,0,0,0,0,0,0,0,0,0
3667,открытие,1,0,0,0,0,0,0,0,0,0
3668,дискредитировать,0,1,0,0,0,0,0,0,0,0
3669,сдержанный,1,0,0,1,0,0,0,0,0,0
3670,несоответствие,0,0,0,0,0,0,0,0,0,0
3671,дискретный,0,0,0,0,0,0,0,0,0,0
3672,усмотрение,1,0,0,1,0,0,0,0,0,1
3673,дискреционный,1,0,0,0,0,0,0,0,0,0
3674,дискриминировать,0,1,1,0,0,0,0,1,0,0
3675,дискриминационный,0,1,0,0,1,0,0,0,0,0
3676,дискриминация,0,1,1,0,1,1,0,1,0,0
3677,метание диска,0,0,0,0,0,0,0,0,0,0
3678,обсуждать,0,0,0,0,0,0,0,0,0,0
3679,обсуждение,1,0,0,0,0,0,0,0,0,0
3680,презрение,0,1,1,0,1,0,0,0,0,0
3681,болезнь,0,1,1,0,1,1,0,1,0,0
3682,больной,0,1,0,0,1,1,0,1,0,0
3683,бестелесный,0,1,0,0,0,1,0,1,0,0
3684,выключать,0,0,0,0,0,0,0,0,0,0
3685,освобождение,0,1,0,0,0,0,0,0,0,0
3686,изуродованный,0,1,1,0,1,1,0,1,0,0
3687,позор,0,1,1,0,1,0,0,1,0,0
3688,опальный,0,1,1,0,1,0,0,1,0,0
3689,позорный,0,1,1,0,1,0,0,0,0,0
3690,недовольный,0,1,1,0,1,0,0,1,0,0
3691,маскировать,0,0,0,0,0,0,0,0,0,0
3692,замаскированный,0,0,0,0,0,0,0,0,0,0
3693,отвращение,0,1,1,0,1,1,0,1,0,0
3694,отвратительно,0,1,1,0,1,1,0,0,0,0
3695,блюдо,0,0,0,0,0,0,0,0,0,0
3696,уныние,0,1,0,0,0,0,0,1,0,0
3697,уныние,0,1,0,0,0,0,0,1,0,0
3698,нечестный,0,1,1,0,1,0,0,1,0,0
3699,нечестность,0,1,0,0,1,0,0,0,0,0
3700,бесчестие,0,1,1,0,1,1,0,1,0,0
3701,разочарование,0,1,1,0,1,0,0,1,0,0
3702,дезинфицировать,0,0,0,0,0,0,0,0,0,0
3703,дезинфицирующее средство,0,0,0,0,0,0,0,0,0,0
3704,дезинфекция,1,0,0,0,0,0,0,0,0,0
3705,дезинформация,0,1,1,0,0,1,0,0,0,0
3706,лицемерный,0,1,0,0,1,0,0,0,0,0
3707,распадаться,0,1,0,0,1,1,0,0,0,0
3708,распад,0,1,0,0,0,0,0,0,0,0
3709,бескорыстный,0,1,0,0,0,0,0,0,0,0
3710,пересекаются,0,0,0,0,0,0,0,0,0,0
3711,несвязный,0,0,0,0,0,0,0,0,0,0
3712,разделительный союз,0,0,0,0,0,0,0,0,0,0
3713,диск,0,0,0,0,0,0,0,0,0,0
3714,дискета,0,0,0,0,0,0,0,0,0,0
3715,неприязнь,0,1,1,0,1,0,0,0,0,0
3716,нелюбимое,0,1,1,0,0,0,0,1,0,0
3717,вывих,0,1,1,0,1,1,0,1,0,0
3718,вывих,0,0,0,0,0,0,0,0,0,0
3719,вытеснять,0,0,0,0,0,0,0,0,0,0
3720,мрачный,0,1,0,0,1,1,0,1,0,0
3721,тревога,0,1,1,1,0,1,0,1,1,0
3722,расчленение,0,1,0,0,1,1,0,1,0,0
3723,увольнять,0,0,0,0,0,0,0,0,0,0
3724,увольнение,0,1,1,0,1,1,0,1,1,0
3725,спешиться,0,0,0,0,0,0,0,0,0,0
3726,непослушание,0,1,1,0,1,0,0,0,0,0
3727,непослушный,0,1,1,0,0,0,0,0,0,0
3728,не подчиняться,0,1,1,0,1,0,0,0,0,0
3729,расстройство,0,1,0,0,0,1,0,0,0,0
3730,беспорядочно,0,1,0,0,0,0,0,0,0,0
3731,дезорганизованный,0,1,0,0,0,0,0,0,0,0
3732,принижать,0,1,1,0,1,0,0,1,0,0
3733,пренебрежительный,0,1,1,0,1,0,0,1,0,0
3734,несоизмеримый,0,0,0,0,0,0,0,0,0,0
3735,несоответствие,0,1,1,0,1,0,0,1,0,0
3736,бесстрастный,0,1,0,0,0,0,0,1,0,0
3737,отправка,0,0,0,0,0,0,0,0,0,0
3738,рассеять,0,1,0,0,0,0,0,1,0,0
3739,разрешение,0,0,0,0,0,0,0,0,0,0
3740,распределять,0,0,0,0,0,0,0,0,0,0
3741,расходиться,0,0,0,0,0,0,0,0,0,0
3742,рассеянный,0,0,0,0,0,0,0,0,0,0
3743,дисперсия,0,1,0,0,0,0,0,0,0,0
3744,вытеснять,0,1,0,0,0,0,0,0,0,0
3745,перемещенных,0,0,1,0,0,1,0,1,0,0
3746,смещение,0,0,0,0,0,0,0,0,0,0
3747,дисплей,0,0,0,0,0,0,0,0,0,0
3748,недовольный,0,1,1,0,1,1,0,1,0,0
3749,неудовольствие,0,1,0,0,1,0,0,0,0,0
3750,удаление,0,1,0,0,0,0,0,0,0,0
3751,распорядиться,0,0,0,0,1,0,0,0,0,0
3752,расположенный,1,0,0,1,0,0,0,0,0,1
3753,расположение,0,0,0,0,0,0,0,0,0,0
3754,обездоленных,0,1,1,0,0,1,0,1,0,0
3755,опровергать,0,0,0,0,0,0,0,0,0,0
3756,спор,0,1,1,0,0,0,0,0,0,0
3757,дисквалификация,0,1,0,0,0,0,0,0,0,0
3758,дисквалифицированный,0,1,1,0,1,0,0,1,0,0
3759,дисквалифицировать,0,1,0,0,0,0,0,1,0,0
3760,игнорирование,0,1,0,0,0,0,0,0,0,0
3761,пренебречь,0,1,0,0,1,0,0,0,0,0
3762,позорный,0,1,1,0,1,1,0,0,0,0
3763,дурная слава,0,0,0,0,0,0,0,0,0,0
3764,неуважение,0,1,1,0,0,0,0,0,0,0
3765,непочтительный,0,1,1,0,1,1,0,1,0,0
3766,нарушение,0,1,1,0,0,1,0,0,1,0
3767,недовольство,0,1,0,0,0,0,0,0,0,0
3768,недовольный,0,0,0,0,0,0,0,0,0,0
3769,рассекать,0,0,0,0,0,0,0,0,0,0
3770,рассечение,0,0,0,0,1,0,0,0,0,0
3771,распространять,1,0,0,0,0,0,0,0,0,0
3772,распространение,0,0,0,0,0,0,0,0,0,0
3773,разногласие,0,1,1,0,0,0,0,0,0,0
3774,несогласие,0,0,0,0,0,0,0,0,0,0
3775,отколовшийся,0,1,0,0,0,0,0,0,0,0
3776,диссертация,0,0,0,0,0,0,0,0,0,0
3777,вред,0,1,1,0,1,0,0,1,0,0
3778,диссидент,0,1,1,0,0,1,0,0,0,0
3779,непохожий,0,0,0,0,0,0,0,0,0,0
3780,рассеивать,0,0,0,0,0,0,0,0,0,0
3781,рассеянный,0,0,0,0,0,0,0,0,0,0
3782,диссоциация,0,0,0,0,0,0,0,0,0,0
3783,растворение,0,1,1,0,0,1,0,1,1,0
3784,растворить,0,0,0,0,0,0,0,0,0,0
3785,диссонанс,0,1,1,0,0,0,0,0,0,0
3786,отговаривать,0,0,0,0,0,0,0,0,0,0
3787,дистальный,0,0,0,0,0,0,0,0,0,0
3788,расстояние,0,0,0,0,0,0,0,0,0,0
3789,отдаленный,0,0,0,0,0,0,0,0,0,0
3790,отвращение,0,1,0,0,1,0,0,0,0,0
3791,неприятный,0,1,0,0,1,0,0,0,0,0
3792,дистиллят,0,0,0,0,0,0,0,0,0,0
3793,дистилляция,1,0,0,0,0,0,0,0,0,0
3794,различие,1,0,0,0,0,0,0,0,0,0
3795,отличительный,0,0,0,0,0,0,0,0,0,0
3796,выделить,0,0,0,0,0,0,0,0,0,0
3797,различимый,0,0,0,0,0,0,0,0,0,0
3798,выдающийся,0,0,0,0,0,0,0,0,0,0
3799,Отличительной,0,0,0,0,0,0,0,0,0,0
3800,искаженный,0,1,0,0,1,0,0,0,0,0
3801,искажение,0,1,0,0,0,0,0,0,0,0
3802,отвлекать,0,1,0,0,0,0,0,0,0,0
3803,отвлекаться,0,1,1,0,0,0,0,0,0,0
3804,отвлекающий,0,1,1,1,0,0,0,0,0,0
3805,отвлечение,0,1,0,0,0,0,0,0,0,0
3806,обезумевший,0,1,0,0,0,0,0,1,0,0
3807,бедствие,0,1,1,0,1,1,0,1,1,0
3808,огорчен,0,1,0,0,0,1,0,0,0,0
3809,огорчительный,0,1,1,0,0,1,0,0,0,0
3810,распространять,0,0,0,0,0,0,0,0,0,0
3811,распределение,0,0,0,0,0,0,0,0,0,0
3812,район,0,0,0,0,0,0,0,0,0,0
3813,недоверие,0,1,1,0,1,1,0,0,0,0
3814,нарушение,0,1,1,0,0,1,0,1,1,0
3815,нарушенный,0,1,1,0,0,0,0,1,0,0
3816,неиспользование,0,1,0,0,0,0,0,0,0,0
3817,вышедший из употребления,0,1,1,0,0,0,0,0,0,0
3818,ров,0,0,0,0,0,0,0,0,0,0
3819,то же самое,0,0,0,0,0,0,0,0,0,0
3820,песенка,1,0,0,0,0,0,1,0,0,0
3821,суточный,0,0,0,0,0,0,0,0,0,0
3822,диван,0,0,0,0,0,0,0,0,0,1
3823,погружение,0,0,0,0,0,0,0,0,0,0
3824,водолаз,0,0,0,0,0,0,0,0,0,0
3825,расходиться,0,0,0,0,0,0,0,0,0,0
3826,расхождение,0,0,0,0,0,0,0,0,0,0
3827,расходящийся,0,1,0,0,0,0,0,0,1,0
3828,отклонение,0,0,0,0,0,0,0,0,0,0
3829,различный,0,0,0,0,0,0,0,0,0,0
3830,разнообразный,1,1,0,0,0,0,0,0,0,0
3831,многоотраслевой,1,0,0,0,0,0,0,0,0,0
3832,диверсифицировать,0,0,0,0,0,0,0,0,0,0
3833,отвлечение,1,0,0,0,0,0,0,0,1,0
